id,flag_inside,flag_outside
2138,True,False
2139,True,False
2140,True,False
2141,True,False
2142,True,False
2143,True,False
2144,True,False
2145,False,True
2146,False,True
2147,True,False
2148,False,True
2149,True,False
2150,True,False
2151,True,False
2152,True,False
2153,True,False
2154,True,False
2155,True,False
2156,True,False
2157,False,False
2158,True,False
2159,True,False
2160,True,False
2161,True,False
2162,True,False
2163,False,True
2164,False,True
2165,True,False
2166,True,False
2167,True,False
2168,False,True
2169,True,False
2170,True,False
2171,True,False
2172,True,False
2173,False,True
2174,True,False
2175,True,False
2176,True,False
2177,True,False
2178,False,False
2179,True,False
2180,False,True
2181,True,False
2182,False,True
2183,True,False
2184,True,False
2185,True,False
2186,True,False
2187,True,False
2188,True,False
2189,False,True
2190,False,True
2191,True,False
2192,False,True
2193,False,True
2194,False,False
2195,True,False
2196,True,False
2197,False,True
2198,True,False
2199,True,False
2200,True,False
2201,True,False
2202,True,False
2203,True,False
2204,True,False
2205,True,False
2206,True,False
2207,True,False
2208,True,False
2209,True,False
2210,True,False
2211,True,False
2212,False,True
2213,True,False
2214,False,True
2215,True,False
2216,True,False
2217,True,False
2218,True,False
2219,True,False
2220,False,True
2221,True,False
2222,True,False
2223,False,True
2224,True,False
2225,True,False
2226,True,False
2227,True,False
2228,False,False
2229,False,True
2230,True,False
2231,True,False
2232,True,False
2233,False,True
2234,True,False
2235,True,False
2236,True,False
2237,True,False
2238,True,False
2239,True,False
2240,True,False
2241,False,True
2242,True,False
2243,True,False
2244,True,False
2245,True,False
2246,True,False
2247,False,True
2248,True,False
2249,True,False
2250,False,True
2251,True,False
2252,True,False
2253,True,False
2254,True,False
2255,False,True
2256,True,False
2257,False,True
2258,False,False
2259,True,False
2260,True,False
2261,True,False
2262,True,False
2263,True,False
2264,True,False
2265,True,False
2266,True,False
2267,False,True
2268,True,False
2269,False,False
2270,True,False
2271,True,False
2272,False,False
2273,True,False
2274,True,False
2275,True,False
2276,True,False
2277,True,False
2278,True,False
2279,False,True
2280,False,True
2281,False,True
2282,False,False
2283,True,False
2284,True,False
2285,False,False
2286,True,False
2287,True,False
2288,True,False
2289,False,True
2290,True,False
2291,True,False
2292,True,False
2293,True,False
2294,True,False
2295,False,True
2296,True,False
2297,False,False
2298,False,True
2299,True,False
2300,True,False
2301,False,True
2302,True,False
2303,True,False
2304,True,False
2305,True,False
2306,False,True
2307,True,False
2308,False,True
2309,True,False
2310,True,False
2311,False,True
2312,True,False
2313,True,False
2314,False,True
2315,True,False
2316,False,True
2317,False,False
2318,True,False
2319,True,False
2320,True,False
2321,True,False
2322,False,True
2323,True,False
2324,True,False
2325,True,False
2326,True,False
2327,True,False
2328,False,True
2329,True,False
2330,True,False
2331,True,False
2332,False,False
2333,True,False
2334,False,True
2335,True,False
2336,True,False
2337,True,False
2338,True,False
2339,True,False
2340,True,False
2341,True,False
2342,True,False
2343,False,False
2344,False,True
2345,True,False
2346,True,False
2347,True,False
2348,True,False
2349,True,False
2350,True,False
2351,True,False
2352,True,False
2353,True,False
2354,True,False
2355,True,False
2356,False,True
2357,True,False
2358,True,False
2359,True,False
2360,True,False
2361,True,False
2362,True,False
2363,True,False
2364,True,False
2365,True,False
2366,False,True
2367,True,False
2368,True,False
2369,True,False
2370,True,False
2371,False,False
2372,True,False
2373,True,False
2374,True,False
2375,True,False
2376,False,True
2377,True,False
2378,True,False
2379,True,False
2380,True,False
2381,True,False
2382,True,False
2383,True,False
2384,True,False
2385,True,False
2386,True,False
2387,False,True
2388,True,False
2389,False,False
2390,False,True
2391,True,False
2392,False,True
2393,True,False
2394,True,False
2395,True,False
2396,True,False
2397,True,False
2398,False,True
2399,False,True
2400,False,True
2401,False,True
2402,True,False
2403,False,True
2404,True,False
2405,False,True
2406,True,False
2407,True,False
2408,True,False
2409,True,False
2410,True,False
2411,False,True
2412,False,True
2413,True,False
2414,True,False
2415,True,False
2416,True,False
2417,True,False
2418,True,False
2419,True,False
2420,True,False
2421,False,True
2422,True,False
2423,True,False
2424,True,False
2425,True,False
2426,True,False
2427,False,False
2428,True,False
2429,True,False
2430,False,True
2431,True,False
2432,False,True
2433,False,True
2434,True,False
2435,False,True
2436,True,False
2437,True,False
2438,True,False
2439,True,False
2440,True,False
2441,True,False
2442,True,False
2443,False,True
2444,True,False
2445,False,True
2446,True,False
2447,True,False
2448,True,False
2449,True,False
2450,True,False
2451,True,False
2452,True,False
2453,True,False
2454,True,False
2455,True,False
2456,True,False
2457,True,False
2458,True,False
2459,True,False
2460,True,False
2461,True,False
2462,True,False
2463,False,True
2464,False,True
2465,True,False
2466,True,False
2467,True,False
2468,False,True
2469,False,True
2470,True,False
2471,True,False
2472,False,True
2473,True,False
2474,True,False
2475,True,False
2476,True,False
2477,True,False
2478,True,False
2479,False,True
2480,True,False
2481,True,False
2482,True,False
2483,False,True
2484,False,False
2485,True,False
2486,False,True
2487,False,True
2488,True,False
2489,True,False
2490,False,True
2491,True,False
2492,False,False
2493,True,False
2494,False,True
2495,True,False
2496,True,False
2497,False,True
2498,True,False
2499,True,False
2500,False,False
2501,True,False
2502,False,True
2503,True,False
2504,False,True
2505,True,False
2506,True,False
2507,True,False
2508,True,False
2509,True,False
2510,True,False
2511,True,False
2512,True,False
2513,False,True
2514,False,True
2515,True,False
2516,False,True
2517,False,True
2518,True,False
2519,True,False
2520,True,False
2521,True,False
2522,True,False
2523,False,True
2524,True,False
2525,True,False
2526,False,True
2527,True,False
2528,True,False
2529,True,False
2530,True,False
2531,True,False
2532,True,False
2533,True,False
2534,False,False
2535,False,True
2536,False,True
2537,True,False
2538,False,True
2539,True,False
2540,True,False
2541,True,False
2542,True,False
2543,True,False
2544,True,False
2545,True,False
2546,True,False
2547,True,False
2548,True,False
2549,False,False
2550,True,False
2551,True,False
2552,False,True
2553,True,False
2554,True,False
2555,False,True
2556,False,True
2557,True,False
2558,True,False
2559,True,False
2560,True,False
2561,True,False
2562,True,False
2563,True,False
2564,False,True
2565,True,False
2566,True,False
2567,True,False
2568,True,False
2569,True,False
2570,True,False
2571,False,True
2572,False,True
2573,True,False
2574,False,True
2575,True,False
2576,True,False
2577,True,False
2578,True,False
2579,True,False
2580,True,False
2581,False,True
2582,True,False
2583,False,True
2584,True,False
2585,True,False
2586,True,False
2587,True,False
2588,True,False
2589,False,True
2590,True,False
2591,False,False
2592,True,False
2593,False,True
2594,True,False
2595,True,False
2596,True,False
2597,True,False
2598,True,False
2599,True,False
2600,True,False
2601,False,True
2602,False,True
2603,False,False
2604,True,False
2605,True,False
2606,True,False
2607,False,False
2608,True,False
2609,True,False
2610,False,True
2611,True,False
2612,True,False
2613,True,False
2614,True,False
2615,True,False
2616,True,False
2617,True,False
2618,False,True
2619,True,False
2620,True,False
2621,True,False
2622,False,True
2623,False,True
2624,True,False
2625,False,True
2626,True,False
2627,False,True
2628,True,False
2629,False,True
2630,False,True
2631,True,False
2632,True,False
2633,True,False
2634,True,False
2635,False,True
2636,True,False
2637,True,False
2638,True,False
2639,True,False
2640,True,False
2641,False,True
2642,True,False
2643,True,False
2644,True,False
2645,True,False
2646,True,False
2647,True,False
2648,True,False
2649,True,False
2650,False,True
2651,True,False
2652,True,False
2653,True,False
2654,False,True
2655,True,False
2656,True,False
2657,True,False
2658,True,False
2659,True,False
2660,True,False
2661,False,False
2662,True,False
2663,True,False
2664,False,True
2665,True,False
2666,False,True
2667,True,False
2668,False,True
2669,True,False
2670,True,False
2671,True,False
2672,True,False
2673,True,False
2674,False,True
2675,False,True
2676,False,True
2677,True,False
2678,True,False
2679,True,False
2680,True,False
2681,False,True
2682,True,False
2683,True,False
2684,False,True
2685,False,True
2686,True,False
2687,True,False
2688,True,False
2689,True,False
2690,True,False
2691,True,False
2692,True,False
2693,False,True
2694,True,False
2695,True,False
2696,True,False
2697,False,True
2698,True,False
2699,True,False
2700,True,False
2701,False,False
2702,True,False
2703,False,True
2704,False,True
2705,True,False
2706,True,False
2707,True,False
2708,True,False
2709,False,True
2710,True,False
2711,False,True
2712,True,False
2713,True,False
2714,True,False
2715,True,False
2716,True,False
2717,True,False
2718,True,False
2719,True,False
2720,True,False
2721,True,False
2722,True,False
2723,True,False
2724,False,True
2725,True,False
2726,True,False
2727,True,False
2728,True,False
2729,True,False
2730,True,False
2731,True,False
2732,False,True
2733,True,False
2734,False,True
2735,True,False
2736,True,False
2737,True,False
2738,True,False
2739,True,False
2740,True,False
2741,True,False
2742,False,True
2743,False,True
2744,True,False
2745,True,False
2746,True,False
2747,True,False
2748,True,False
2749,False,True
2750,True,False
2751,True,False
2752,False,False
2753,True,False
2754,False,True
2755,True,False
2756,True,False
2757,True,False
2758,False,True
2759,True,False
2760,True,False
2761,False,True
2762,True,False
2763,True,False
2764,True,False
2765,True,False
2766,True,False
2767,True,False
2768,True,False
2769,True,False
2770,False,True
2771,True,False
2772,True,False
2773,True,False
2774,True,False
2775,True,False
2776,True,False
2777,True,False
2778,True,False
2779,True,False
2780,True,False
2781,False,False
2782,False,True
2783,True,False
2784,True,False
2785,True,False
2786,True,False
2787,True,False
2788,False,True
2789,True,False
2790,False,True
2791,False,True
2792,True,False
2793,True,False
2794,True,False
2795,True,False
2796,True,False
2797,True,False
2798,True,False
2799,True,False
2800,True,False
2801,True,False
2802,True,False
2803,True,False
2804,False,True
2805,False,True
2806,True,False
2807,False,True
2808,True,False
2809,True,False
2810,True,False
2811,False,True
2812,False,True
2813,True,False
2814,False,True
2815,True,False
2816,True,False
2817,True,False
2818,True,False
2819,True,False
2820,False,True
2821,True,False
2822,True,False
2823,True,False
2824,False,True
2825,True,False
2826,True,False
2827,True,False
2828,False,True
2829,True,False
2830,True,False
2831,True,False
2832,True,False
2833,True,False
2834,True,False
2835,False,True
2836,False,True
2837,True,False
2838,True,False
2839,True,False
2840,True,False
2841,True,False
2842,False,True
2843,False,True
2844,True,False
2845,False,True
2846,False,False
2847,True,False
2848,False,True
2849,True,False
2850,True,False
2851,False,True
2852,True,False
2853,True,False
2854,True,False
2855,True,False
2856,False,True
2857,False,True
2858,True,False
2859,True,False
2860,False,True
2861,False,True
2862,True,False
2863,True,False
2864,True,False
2865,True,False
2866,True,False
2867,True,False
2868,False,False
2869,True,False
2870,True,False
2871,True,False
2872,True,False
2873,True,False
2874,True,False
2875,False,True
2876,True,False
2877,True,False
2878,True,False
2879,False,False
2880,False,True
2881,True,False
2882,True,False
2883,True,False
2884,True,False
2885,False,True
2886,False,True
2887,True,False
2888,True,False
2889,True,False
2890,True,False
2891,True,False
2892,True,False
2893,False,False
2894,True,False
2895,False,True
2896,True,False
2897,True,False
2898,False,True
2899,True,False
2900,True,False
2901,True,False
2902,True,False
2903,True,False
2904,True,False
2905,True,False
2906,True,False
2907,True,False
2908,True,False
2909,True,False
2910,True,False
2911,True,False
2912,False,False
2913,True,False
2914,True,False
2915,True,False
2916,False,True
2917,True,False
2918,True,False
2919,True,False
2920,True,False
2921,False,True
2922,False,True
2923,True,False
2924,True,False
2925,True,False
2926,True,False
2927,True,False
2928,True,False
2929,True,False
2930,True,False
2931,False,True
2932,True,False
2933,True,False
2934,False,True
2935,False,False
2936,True,False
2937,True,False
2938,True,False
2939,True,False
2940,True,False
2941,True,False
2942,False,False
2943,True,False
2944,True,False
2945,True,False
2946,True,False
2947,True,False
2948,True,False
2949,False,True
2950,False,True
2951,True,False
2952,True,False
2953,True,False
2954,True,False
2955,False,True
2956,True,False
2957,True,False
2958,True,False
2959,True,False
2960,True,False
2961,False,True
2962,True,False
2963,True,False
2964,True,False
2965,True,False
2966,True,False
2967,False,True
2968,True,False
2969,True,False
2970,True,False
2971,True,False
2972,True,False
2973,True,False
2974,True,False
2975,True,False
2976,True,False
2977,True,False
2978,True,False
2979,True,False
2980,False,True
2981,True,False
2982,True,False
2983,True,False
2984,True,False
2985,False,False
2986,True,False
2987,True,False
2988,True,False
2989,True,False
2990,True,False
2991,True,False
2992,True,False
2993,False,True
2994,True,False
2995,False,True
2996,False,False
2997,True,False
2998,True,False
2999,False,True
3000,True,False
3001,False,True
3002,True,False
3003,True,False
3004,True,False
3005,True,False
3006,False,True
3007,True,False
3008,True,False
3009,True,False
3010,True,False
3011,False,True
3012,True,False
3013,True,False
3014,True,False
3015,True,False
3016,True,False
3017,False,False
3018,True,False
3019,True,False
3020,False,True
3021,True,False
3022,True,False
3023,True,False
3024,False,True
3025,False,True
3026,True,False
3027,True,False
3028,False,True
3029,False,True
3030,True,False
3031,True,False
3032,True,False
3033,True,False
3034,True,False
3035,True,False
3036,True,False
3037,True,False
3038,True,False
3039,False,True
3040,True,False
3041,True,False
3042,True,False
3043,True,False
3044,True,False
3045,True,False
3046,True,False
3047,True,False
3048,True,False
3049,False,False
3050,True,False
3051,True,False
3052,True,False
3053,True,False
3054,True,False
3055,True,False
3056,True,False
3057,False,True
3058,False,True
3059,True,False
3060,True,False
3061,True,False
3062,False,True
3063,False,False
3064,True,False
3065,True,False
3066,False,True
3067,True,False
3068,False,True
3069,True,False
3070,True,False
3071,True,False
3072,True,False
3073,True,False
3074,False,True
3075,True,False
3076,True,False
3077,True,False
3078,True,False
3079,True,False
3080,True,False
3081,True,False
3082,True,False
3083,True,False
3084,True,False
3085,True,False
3086,True,False
3087,True,False
3088,False,True
3089,True,False
3090,True,False
3091,False,True
3092,True,False
3093,False,True
3094,False,True
3095,True,False
3096,True,False
3097,True,False
3098,True,False
3099,True,False
3100,True,False
3101,True,False
3102,True,False
3103,True,False
3104,True,False
3105,True,False
3106,True,False
3107,True,False
3108,True,False
3109,True,False
3110,True,False
3111,True,False
3112,True,False
3113,False,True
3114,True,False
3115,True,False
3116,True,False
3117,True,False
3118,True,False
3119,True,False
3120,False,True
3121,True,False
3122,True,False
3123,True,False
3124,True,False
3125,True,False
3126,True,False
3127,True,False
3128,True,False
3129,True,False
3130,True,False
3131,True,False
3132,True,False
3133,True,False
3134,True,False
3135,True,False
3136,True,False
3137,False,True
3138,False,True
3139,True,False
3140,True,False
3141,True,False
3142,True,False
3143,True,False
3144,False,True
3145,False,True
3146,True,False
3147,False,True
3148,False,True
3149,True,False
3150,True,False
3151,True,False
3152,True,False
3153,True,False
3154,True,False
3155,True,False
3156,True,False
3157,False,True
3158,True,False
3159,False,True
3160,False,True
3161,True,False
3162,True,False
3163,True,False
3164,True,False
3165,True,False
3166,False,True
3167,True,False
3168,True,False
3169,False,True
3170,False,True
3171,True,False
3172,True,False
3173,True,False
3174,True,False
3175,True,False
3176,False,False
3177,True,False
3178,True,False
3179,True,False
3180,True,False
3181,True,False
3182,True,False
3183,False,True
3184,True,False
3185,True,False
3186,True,False
3187,True,False
3188,True,False
3189,True,False
3190,True,False
3191,True,False
3192,False,False
3193,False,True
3194,False,True
3195,True,False
3196,False,True
3197,True,False
3198,True,False
3199,True,False
3200,False,True
3201,True,False
3202,True,False
3203,True,False
3204,True,False
3205,True,False
3206,True,False
3207,True,False
3208,True,False
3209,True,False
3210,True,False
3211,True,False
3212,True,False
3213,True,False
3214,True,False
3215,True,False
3216,True,False
3217,True,False
3218,True,False
3219,True,False
3220,True,False
3221,True,False
3222,False,True
3223,False,False
3224,True,False
3225,False,True
3226,True,False
3227,True,False
3228,True,False
3229,True,False
3230,True,False
3231,True,False
3232,False,True
3233,True,False
3234,True,False
3235,True,False
3236,True,False
3237,True,False
3238,True,False
3239,False,True
3240,True,False
3241,True,False
3242,False,True
3243,False,False
3244,False,True
3245,True,False
3246,True,False
3247,False,True
3248,False,True
3249,True,False
3250,False,True
3251,True,False
3252,False,True
3253,True,False
3254,False,True
3255,True,False
3256,True,False
3257,False,False
3258,True,False
3259,True,False
3260,False,True
3261,True,False
3262,False,True
3263,False,True
3264,True,False
3265,False,True
3266,True,False
3267,True,False
3268,False,True
3269,False,True
3270,True,False
3271,True,False
3272,True,False
3273,False,True
3274,True,False
3275,False,True
3276,True,False
3277,True,False
3278,False,False
3279,True,False
3280,True,False
3281,True,False
3282,True,False
3283,True,False
3284,True,False
3285,True,False
3286,False,True
3287,True,False
3288,True,False
3289,True,False
3290,True,False
3291,True,False
3292,True,False
3293,True,False
3294,True,False
3295,True,False
3296,True,False
3297,True,False
3298,True,False
3299,True,False
3300,True,False
3301,True,False
3302,True,False
3303,False,False
3304,True,False
3305,True,False
3306,False,False
3307,True,False
3308,True,False
3309,False,False
3310,False,True
3311,True,False
3312,False,True
3313,True,False
3314,False,True
3315,True,False
3316,True,False
3317,True,False
3318,True,False
3319,False,False
3320,True,False
3321,False,True
3322,False,True
3323,True,False
3324,True,False
3325,True,False
3326,True,False
3327,True,False
3328,True,False
3329,True,False
3330,True,False
3331,False,True
3332,True,False
3333,True,False
3334,True,False
3335,False,True
3336,False,True
3337,False,True
3338,True,False
3339,True,False
3340,False,True
3341,True,False
3342,True,False
3343,True,False
3344,True,False
3345,False,True
3346,True,False
3347,True,False
3348,True,False
3349,True,False
3350,True,False
3351,True,False
3352,False,True
3353,True,False
3354,True,False
3355,True,False
3356,True,False
3357,True,False
3358,True,False
3359,True,False
3360,True,False
3361,True,False
3362,True,False
3363,False,True
3364,False,True
3365,True,False
3366,False,False
3367,False,True
3368,True,False
3369,False,True
3370,True,False
3371,False,True
3372,True,False
3373,True,False
3374,True,False
3375,True,False
3376,True,False
3377,True,False
3378,True,False
3379,True,False
3380,False,False
3381,False,False
3382,False,True
3383,False,True
3384,True,False
3385,False,True
3386,True,False
3387,True,False
3388,False,True
3389,True,False
3390,False,True
3391,True,False
3392,True,False
3393,False,False
3394,True,False
3395,False,True
3396,True,False
3397,True,False
3398,False,True
3399,False,True
3400,True,False
3401,True,False
3402,True,False
3403,True,False
3404,True,False
3405,True,False
3406,True,False
3407,True,False
3408,True,False
3409,True,False
3410,False,True
3411,False,True
3412,True,False
3413,True,False
3414,True,False
3415,True,False
3416,True,False
3417,False,True
3418,True,False
3419,True,False
3420,True,False
3421,False,True
3422,True,False
3423,False,False
3424,True,False
3425,True,False
3426,True,False
3427,True,False
3428,True,False
3429,True,False
3430,True,False
3431,True,False
3432,False,True
3433,True,False
3434,True,False
3435,True,False
3436,False,True
3437,True,False
3438,True,False
3439,True,False
3440,True,False
3441,True,False
3442,True,False
3443,True,False
3444,True,False
3445,False,False
3446,True,False
3447,True,False
3448,True,False
3449,True,False
3450,True,False
3451,True,False
3452,True,False
3453,True,False
3454,False,True
3455,True,False
3456,True,False
3457,True,False
3458,True,False
3459,True,False
3460,True,False
3461,True,False
3462,True,False
3463,True,False
3464,False,True
3465,False,True
3466,True,False
3467,True,False
3468,True,False
3469,True,False
3470,False,True
3471,True,False
3472,False,True
3473,True,False
3474,True,False
3475,True,False
3476,True,False
3477,True,False
3478,True,False
3479,True,False
3480,True,False
3481,True,False
3482,True,False
3483,False,True
3484,True,False
3485,False,True
3486,True,False
3487,True,False
3488,True,False
3489,True,False
3490,True,False
3491,True,False
3492,True,False
3493,True,False
3494,True,False
3495,True,False
3496,True,False
3497,True,False
3498,True,False
3499,False,True
3500,False,True
3501,False,True
3502,False,True
3503,True,False
3504,False,True
3505,False,True
3506,True,False
3507,True,False
3508,False,False
3509,True,False
3510,False,True
3511,True,False
3512,True,False
3513,True,False
3514,True,False
3515,True,False
3516,True,False
3517,False,True
3518,True,False
3519,False,True
3520,True,False
3521,True,False
3522,False,True
3523,False,True
3524,True,False
3525,True,False
3526,True,False
3527,False,True
3528,True,False
3529,True,False
3530,True,False
3531,True,False
3532,True,False
3533,False,True
3534,True,False
3535,True,False
3536,True,False
3537,True,False
3538,True,False
3539,False,True
3540,True,False
3541,False,True
3542,True,False
3543,True,False
3544,True,False
3545,True,False
3546,True,False
3547,True,False
3548,True,False
3549,True,False
3550,True,False
3551,True,False
3552,True,False
3553,True,False
3554,True,False
3555,False,True
3556,True,False
3557,False,True
3558,True,False
3559,True,False
3560,True,False
3561,True,False
3562,False,True
3563,True,False
3564,True,False
3565,True,False
3566,True,False
3567,False,True
3568,True,False
3569,False,True
3570,False,True
3571,True,False
3572,True,False
3573,True,False
3574,True,False
3575,True,False
3576,False,True
3577,False,False
3578,True,False
3579,True,False
3580,True,False
3581,True,False
3582,True,False
3583,True,False
3584,True,False
3585,True,False
3586,True,False
3587,True,False
3588,True,False
3589,True,False
3590,False,True
3591,True,False
3592,True,False
3593,True,False
3594,True,False
3595,True,False
3596,True,False
3597,False,True
3598,False,True
3599,True,False
3600,True,False
3601,False,True
3602,False,True
3603,False,True
3604,False,False
3605,True,False
3606,True,False
3607,True,False
3608,True,False
3609,True,False
3610,True,False
3611,True,False
3612,True,False
3613,False,False
3614,True,False
3615,True,False
3616,True,False
3617,True,False
3618,False,True
3619,True,False
3620,True,False
3621,True,False
3622,True,False
3623,True,False
3624,True,False
3625,True,False
3626,True,False
3627,True,False
3628,True,False
3629,True,False
3630,True,False
3631,True,False
3632,True,False
3633,True,False
3634,True,False
3635,True,False
3636,True,False
3637,True,False
3638,True,False
3639,True,False
3640,True,False
3641,True,False
3642,True,False
3643,False,True
3644,False,True
3645,True,False
3646,True,False
3647,False,False
3648,True,False
3649,True,False
3650,False,True
3651,False,False
3652,True,False
3653,True,False
3654,True,False
3655,False,True
3656,True,False
3657,True,False
3658,True,False
3659,True,False
3660,True,False
3661,True,False
3662,True,False
3663,True,False
3664,True,False
3665,True,False
3666,True,False
3667,False,False
3668,True,False
3669,False,True
3670,False,True
3671,False,True
3672,True,False
3673,True,False
3674,True,False
3675,False,True
3676,True,False
3677,True,False
3678,True,False
3679,True,False
3680,True,False
3681,True,False
3682,True,False
3683,True,False
3684,True,False
3685,True,False
3686,True,False
3687,True,False
3688,True,False
3689,True,False
3690,True,False
3691,True,False
3692,False,False
3693,True,False
3694,True,False
3695,True,False
3696,True,False
3697,True,False
3698,True,False
3699,False,True
3700,True,False
3701,True,False
3702,True,False
3703,False,False
3704,True,False
3705,True,False
3706,False,True
3707,True,False
3708,True,False
3709,False,True
3710,False,True
3711,False,True
3712,True,False
3713,True,False
3714,True,False
3715,True,False
3716,True,False
3717,True,False
3718,True,False
3719,True,False
3720,True,False
3721,True,False
3722,True,False
3723,True,False
3724,True,False
3725,True,False
3726,False,True
3727,True,False
3728,True,False
3729,False,True
3730,True,False
3731,True,False
3732,True,False
3733,True,False
3734,False,True
3735,True,False
3736,True,False
3737,True,False
3738,True,False
3739,False,True
3740,True,False
3741,True,False
3742,True,False
3743,True,False
3744,True,False
3745,True,False
3746,True,False
3747,True,False
3748,False,True
3749,True,False
3750,False,True
3751,True,False
3752,False,False
3753,False,True
3754,True,False
3755,False,True
3756,True,False
3757,True,False
3758,False,True
3759,False,True
3760,True,False
3761,True,False
3762,True,False
3763,False,True
3764,True,False
3765,True,False
3766,True,False
3767,True,False
3768,True,False
3769,True,False
3770,True,False
3771,False,True
3772,True,False
3773,True,False
3774,True,False
3775,True,False
3776,True,False
3777,True,False
3778,True,False
3779,True,False
3780,False,True
3781,True,False
3782,False,False
3783,True,False
3784,True,False
3785,True,False
3786,False,True
3787,True,False
3788,True,False
3789,True,False
3790,False,True
3791,True,False
3792,True,False
3793,False,True
3794,True,False
3795,True,False
3796,True,False
3797,False,True
3798,True,False
3799,True,False
3800,True,False
3801,False,True
3802,True,False
3803,True,False
3804,False,False
3805,True,False
3806,True,False
3807,True,False
3808,True,False
3809,False,True
3810,True,False
3811,False,True
3812,True,False
3813,True,False
3814,True,False
3815,True,False
3816,True,False
3817,True,False
3818,True,False
3819,True,False
3820,True,False
3821,True,False
3822,True,False
3823,True,False
3824,True,False
3825,True,False
3826,True,False
3827,True,False
3828,True,False
3829,False,True
3830,True,False
3831,True,False
3832,True,False
3833,True,False
3834,True,False
3835,True,False
3836,True,False
3837,True,False
3838,False,True
3839,True,False
3840,True,False
3841,True,False
3842,False,True
3843,True,False
3844,False,True
3845,True,False
3846,True,False
3847,True,False
3848,True,False
3849,True,False
3850,True,False
3851,True,False
3852,False,False
3853,True,False
3854,True,False
3855,True,False
3856,True,False
3857,False,True
3858,True,False
3859,False,True
3860,True,False
3861,True,False
3862,True,False
3863,True,False
3864,True,False
3865,True,False
3866,False,True
3867,True,False
3868,False,True
3869,True,False
3870,True,False
3871,False,True
3872,True,False
3873,True,False
3874,True,False
3875,True,False
3876,True,False
3877,True,False
3878,True,False
3879,True,False
3880,True,False
3881,True,False
3882,True,False
3883,False,True
3884,True,False
3885,True,False
3886,True,False
3887,True,False
3888,True,False
3889,True,False
3890,True,False
3891,True,False
3892,False,True
3893,True,False
3894,True,False
3895,True,False
3896,True,False
3897,True,False
3898,False,True
3899,True,False
3900,True,False
3901,True,False
3902,True,False
3903,True,False
3904,True,False
3905,True,False
3906,True,False
3907,True,False
3908,False,True
3909,True,False
3910,True,False
3911,True,False
3912,False,True
3913,True,False
3914,True,False
3915,True,False
3916,True,False
3917,True,False
3918,True,False
3919,True,False
3920,False,False
3921,True,False
3922,True,False
3923,True,False
3924,True,False
3925,False,True
3926,True,False
3927,True,False
3928,True,False
3929,True,False
3930,True,False
3931,True,False
3932,True,False
3933,True,False
3934,True,False
3935,True,False
3936,True,False
3937,True,False
3938,True,False
3939,True,False
3940,True,False
3941,False,True
3942,True,False
3943,True,False
3944,True,False
3945,True,False
3946,True,False
3947,True,False
3948,True,False
3949,True,False
3950,True,False
3951,False,True
3952,True,False
3953,True,False
3954,True,False
3955,False,True
3956,True,False
3957,True,False
3958,True,False
3959,True,False
3960,False,False
3961,True,False
3962,True,False
3963,True,False
3964,True,False
3965,True,False
3966,False,True
3967,True,False
3968,True,False
3969,False,False
3970,True,False
3971,False,True
3972,True,False
3973,True,False
3974,True,False
3975,False,True
3976,True,False
3977,True,False
3978,True,False
3979,True,False
3980,True,False
3981,True,False
3982,False,True
3983,True,False
3984,True,False
3985,True,False
3986,True,False
3987,True,False
3988,True,False
3989,True,False
3990,True,False
3991,True,False
3992,True,False
3993,True,False
3994,True,False
3995,True,False
3996,True,False
3997,False,True
3998,True,False
3999,True,False
4000,True,False
4001,True,False
4002,True,False
4003,True,False
4004,True,False
4005,True,False
4006,True,False
4007,True,False
4008,False,True
4009,False,True
4010,True,False
4011,True,False
4012,True,False
4013,False,True
4014,True,False
4015,True,False
4016,True,False
4017,False,True
4018,False,True
4019,True,False
4020,True,False
4021,True,False
4022,True,False
4023,False,True
4024,True,False
4025,True,False
4026,True,False
4027,True,False
4028,True,False
4029,True,False
4030,True,False
4031,True,False
4032,False,True
4033,True,False
4034,True,False
4035,False,False
4036,True,False
4037,True,False
4038,True,False
4039,True,False
4040,True,False
4041,True,False
4042,True,False
4043,True,False
4044,True,False
4045,True,False
4046,True,False
4047,False,False
4048,True,False
4049,True,False
4050,True,False
4051,True,False
4052,True,False
4053,True,False
4054,True,False
4055,False,True
4056,True,False
4057,True,False
4058,True,False
4059,False,True
4060,False,False
4061,True,False
4062,True,False
4063,True,False
4064,False,True
4065,True,False
4066,True,False
4067,False,True
4068,False,False
4069,False,True
4070,True,False
4071,True,False
4072,True,False
4073,True,False
4074,False,True
4075,True,False
4076,True,False
4077,True,False
4078,True,False
4079,True,False
4080,False,True
4081,True,False
4082,True,False
4083,True,False
4084,True,False
4085,True,False
4086,True,False
4087,False,True
4088,True,False
4089,True,False
4090,True,False
4091,True,False
4092,True,False
4093,True,False
4094,True,False
4095,True,False
4096,True,False
4097,False,False
4098,True,False
4099,True,False
4100,True,False
4101,True,False
4102,False,True
4103,True,False
4104,True,False
4105,True,False
4106,False,True
4107,True,False
4108,True,False
4109,True,False
4110,True,False
4111,True,False
4112,True,False
4113,False,True
4114,False,True
4115,False,False
4116,True,False
4117,True,False
4118,True,False
4119,False,False
4120,True,False
4121,True,False
4122,True,False
4123,True,False
4124,False,True
4125,True,False
4126,False,True
4127,False,True
4128,True,False
4129,False,True
4130,True,False
4131,True,False
4132,True,False
4133,False,True
4134,True,False
4135,False,True
